40:0	0:1	54:2	55:2	67:2	69:8	74:7	76:2	84:2	89:2	90:3	100:2	59:3;0:0.2924896068878182	1:0.7075103931121819;40:world	0:40	54:0	55:0	67:0	69:0	74:0	76:0	84:0	89:0	90:0	100:0	59:55
20:0;0:1.0	1:6.638271030797241e-31;20:world
60:0	71:5	84:1	91:1;0:3.9684548345441485e-109	1:1.0;60:world	71:60	84:60	91:60
24:0	38:14	46:25	0:33	53:34	55:34	57:34	58:34	61:34	62:45	70:36	73:43	82:34	89:34	92:39	94:36	96:37	98:35	95:37	64:51;0:1.0	1:1.092714361120079e-20;24:world	38:24	46:38	0:46	53:0	55:0	57:0	58:0	61:0	62:0	70:53	73:0	82:0	89:0	92:0	94:0	96:0	98:0	95:53	64:58
67:0;0:2.306531184253223e-20	1:0.9999999999999999;67:world
29:0;0:1.0	1:4.904434883115138e-42;29:world
20:0;0:0.9999999999959623	1:4.037811300781325e-12;20:world
23:0	0:5	53:6	55:19	58:9	61:7	64:6	66:7	70:6	72:6	78:6	79:9	81:6	85:6	89:6	92:6	93:12	94:17	95:6	96:6	98:11;0:1.0	1:2.1594088544612737e-108;23:world	0:23	53:0	55:0	58:0	61:0	64:0	66:0	70:0	72:0	78:0	79:0	81:0	85:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0
73:0;0:1.0	1:1.8018766340893545e-60;73:world
4:0	5:7	7:4	0:8	9:34	53:12	55:10	57:12	58:9	62:10	85:12	87:9	92:11	98:9	64:18	70:35	95:13;0:0.999999999999994	1:5.975815689921892e-15;4:world	5:4	7:4	0:5	9:5	53:0	55:0	57:0	58:0	62:0	85:0	87:0	92:0	98:0	64:58	70:53	95:53
41:0;0:0.9999999999417266	1:5.827338955390568e-11;41:world
40:0;0:0.00592280080819787	1:0.9940771991918022;40:world
8:0	0:7	10:3	53:16	55:10	57:8	58:8	61:9	62:8	66:8	70:14	73:14	75:8	82:8	85:9	92:8	95:8	96:10	98:8	87:9;0:1.0	1:1.5334742492258127e-121;8:world	0:8	10:8	53:0	55:0	57:0	58:0	61:0	62:0	66:0	70:0	73:0	75:0	82:0	85:0	92:0	95:0	96:0	98:0	87:75
40:0	0:1	51:9	54:3	56:10	59:7	60:2	67:7	69:11	76:2	77:10	83:8	86:5	90:13	65:3	84:6	63:5	68:5	100:6;0:2.583560112917933e-12	1:0.9999999999974164;40:world	0:40	51:0	54:0	56:0	59:0	60:0	67:0	69:51	76:0	77:0	83:0	86:0	90:0	65:60	84:60	63:54	68:65	100:65
28:0;0:1.0	1:6.419023357785968e-38;28:world
60:0	84:2	91:3;0:9.517464949073834e-53	1:1.0;60:world	84:60	91:60
85:0	98:1;0:1.0	1:2.8473669367932134e-33;85:world	98:85
16:0;0:5.467327294634232e-38	1:0.9999999999999999;16:world
21:0;0:8.119095738511559e-25	1:1.0;21:world
63:0;0:6.4902002186987314e-155	1:1.0;63:world
5:0	0:1	9:13	53:2	55:2	57:2	58:6	61:2	62:16	64:2	66:6	70:4	72:18	79:4	80:3	81:2	85:11	89:2	92:4	96:4	98:3	95:6;0:1.0	1:4.276615309313029e-61;5:world	0:5	9:5	53:0	55:0	57:0	58:0	61:0	62:0	64:0	66:0	70:0	72:0	79:0	80:0	81:0	85:0	89:0	92:0	96:0	98:0	95:53
19:0;0:1.0	1:8.590533491039611e-66;19:world
32:0;0:2.7775277888905325e-42	1:0.9999999999999999;32:world
27:0	28:1;0:0.9999999999999996	1:4.772221748803599e-16;27:world	28:27
0:0	51:9	54:15	56:1	60:6	67:13	76:2	90:6	83:4	71:12	84:10	68:10	74:18	88:22	91:17;0:0.001942553916710161	1:0.9980574460832897;0:world	51:0	54:0	56:0	60:0	67:0	76:0	90:0	83:56	71:60	84:60	68:51	74:51	88:68	91:71
15:0	39:1	0:9	51:14	56:28	60:20	67:14	69:10	76:14	84:10	88:10	90:11	99:12	100:10	65:15	71:15	68:16	91:17;0:1.2079129627732273e-06	1:0.9999987920870371;15:world	39:15	0:39	51:0	56:0	60:51	67:0	69:0	76:0	84:0	88:0	90:0	99:0	100:0	65:51	71:51	68:65	91:71
70:0;0:1.0	1:3.062478435976948e-26;70:world
85:0	98:2;0:1.0	1:5.166961523807637e-58;85:world	98:85
86:0;0:3.77405829399043e-08	1:0.999999962259417;86:world
87:0;0:0.9999999996783853	1:3.2161466325391146e-10;87:world
39:0;0:1.1835132254195846e-21	1:1.0;39:world
1:0	0:1	15:8	21:6	25:14	34:1	45:1	51:12	56:5	60:2	63:5	67:2	69:4	76:2	83:6	86:6	88:2	90:9	71:3	91:5	68:13	84:13;0:3.9703079596676646e-158	1:1.0;1:world	0:1	15:1	21:1	25:1	34:1	45:1	51:0	56:0	60:0	63:0	67:0	69:0	76:0	83:56	86:0	88:0	90:60	71:60	91:60	68:51	84:51
1:0	0:1	15:3	18:2	25:5	34:13	56:2	59:2	63:2	67:6	69:3	74:5	76:3	88:2	97:5	100:5	39:4	48:6	83:3;0:1.234362425812857e-124	1:1.0;1:world	0:1	15:1	18:1	25:1	34:1	56:0	59:0	63:0	67:0	69:0	74:0	76:0	88:0	97:0	100:0	39:15	48:18	83:56
17:0	0:3	44:1	57:6	61:4	62:11	66:4	72:18	73:6	75:7	80:4	92:8	93:4	94:6	96:6	98:4;0:0.9999999999798626	1:2.0137470274466286e-11;17:world	0:17	44:17	57:0	61:0	62:0	66:0	72:0	73:0	75:0	80:0	92:0	93:0	94:0	96:0	98:0
9:0	0:5	12:1	53:7	55:7	58:6	61:6	62:6	64:8	66:6	70:6	72:11	75:6	78:6	80:6	81:6	85:10	89:9	92:11	93:8	96:6	98:9	95:14;0:0.9999999999999998	1:1.781373163930419e-16;9:world	0:9	12:9	53:0	55:0	58:0	61:0	62:0	64:0	66:0	70:0	72:0	75:0	78:0	80:0	81:0	85:0	89:0	92:0	93:0	96:0	98:0	95:53
10:0	19:3;0:1.0	1:1.504475597599242e-95;10:world	19:10
77:0;0:5.2781580028900874e-58	1:1.0;77:world
65:0	68:1	100:13	88:2;0:0.45317229289663874	1:0.5468277071033611;65:world	68:65	100:65	88:68
1:0	15:5	21:2	34:2	45:3	0:3	51:5	56:4	60:6	67:4	69:10	74:19	76:8	84:4	88:4	90:4	83:19	39:6	71:6	91:7;0:1.0407098028515856e-12	1:0.9999999999989593;1:world	15:1	21:1	34:1	45:1	0:34	51:0	56:0	60:0	67:0	69:0	74:0	76:0	84:0	88:0	90:0	83:56	39:15	71:51	91:60
37:0	47:1;0:1.0	1:4.415927818628209e-90;37:world	47:37
87:0;0:0.9999999999999999	1:7.74666440417298e-29;87:world
23:0;0:1.0	1:3.979221833785466e-19;23:world
29:0	0:1	53:20	55:3	57:4	61:2	66:6	70:4	73:9	79:8	81:14	94:8	95:2	98:6	100:2	58:32	86:29	60:39;0:0.8608552696567964	1:0.13914473034320357;29:world	0:29	53:0	55:0	57:0	61:0	66:0	70:0	73:0	79:0	81:0	94:0	95:0	98:0	100:0	58:53	86:53	60:58
36:0;0:3.8370699520901124e-118	1:0.9999999999999999;36:world
99:0;0:1.6567885614994437e-64	1:1.0;99:world
41:0;0:1.0	1:2.366059786819252e-62;41:world
14:0	0:5	51:6	56:19	60:8	63:6	67:11	69:7	71:11	76:8	83:6	84:6	88:6	90:15	100:6	91:19;0:2.7486142135811177e-23	1:1.0;14:world	0:14	51:0	56:0	60:51	63:0	67:0	69:51	71:0	76:0	83:0	84:0	88:0	90:0	100:0	91:71
56:0	83:9;0:8.778513736730271e-68	1:1.0;56:world	83:56
51:0	60:5	69:6	76:1	84:1	71:7	91:11;0:2.7975823848509722e-21	1:1.0;51:world	60:51	69:51	76:51	84:51	71:60	91:71
60:0	69:1	71:1	84:1	90:2	91:2;0:1.0853924785546613e-09	1:0.9999999989146076;60:world	69:60	71:60	84:60	90:60	91:60
62:0;0:0.9958122557971995	1:0.004187744202800572;62:world
81:0;0:0.999999999462182	1:5.378179449611154e-10;81:world
31:0	0:19	53:33	55:27	57:26	66:20	70:23	75:23	85:24	92:20	94:22	95:20	96:20	87:24	98:28;0:1.0	1:2.80977605109581e-17;31:world	0:31	53:0	55:0	57:0	66:0	70:0	75:0	85:0	92:0	94:0	95:0	96:0	87:75	98:85
88:0;0:4.542942064505763e-205	1:1.0;88:world
75:0;0:1.0	1:1.1488057453311088e-40;75:world
0:0	53:1	55:1	57:1	58:1	61:4	62:8	64:1	75:2	79:1	81:1	85:4	89:5	92:5	94:13	96:2	98:6	95:2;0:0.9999999999954159	1:4.5842430371397435e-12;0:world	53:0	55:0	57:0	58:0	61:0	62:0	64:0	75:0	79:0	81:0	85:0	89:0	92:0	94:0	96:0	98:0	95:53
42:0;0:0.9999999999999999	1:3.3501293708476396e-37;42:world
83:0;0:2.4072274749163784e-07	1:0.9999997592772525;83:world
100:0;0:6.785818837201786e-18	1:1.0;100:world
47:0;0:1.0	1:5.537542375634636e-38;47:world
32:0;0:1.687258721218909e-29	1:1.0;32:world
15:0	18:14	39:1	0:27	51:28	56:28	60:32	67:28	69:38	74:28	76:33	88:28	90:32	99:28	84:29	83:43	65:35	68:36	100:56;0:5.6348524866648585e-73	1:1.0;15:world	18:15	39:15	0:18	51:0	56:0	60:0	67:0	69:0	74:0	76:74	88:0	90:0	99:0	84:51	83:56	65:60	68:65	100:65
17:0	0:22	55:24	61:24	62:57	66:26	72:28	73:23	75:23	80:23	92:31	93:23	94:23	95:23	96:24	98:26	87:24;0:0.999999169939374	1:8.300606261414135e-07;17:world	0:17	55:0	61:0	62:0	66:0	72:0	73:0	75:0	80:0	92:0	93:0	94:0	95:0	96:0	98:0	87:75
85:0	98:1;0:0.9999998480436616	1:1.519563383466744e-07;85:world	98:85
9:0;0:1.0	1:5.610376940570916e-79;9:world
44:0	0:1	53:2	55:10	57:2	61:3	75:2	80:2	85:2	89:11	92:2	93:2	95:2	96:2	98:3	87:3;0:1.0	1:1.1569298529853173e-56;44:world	0:44	53:0	55:0	57:0	61:0	75:0	80:0	85:0	89:0	92:0	93:0	95:0	96:0	98:85	87:75
12:0;0:1.0	1:9.633569702475779e-19;12:world
59:0;0:1.3431767248160035e-129	1:0.9999999999999999;59:world
39:0	0:8	51:10	54:13	56:9	59:20	60:10	67:9	68:9	69:11	76:12	84:9	88:9	90:18	100:10	83:15	65:11	71:11	74:16	63:23;0:8.954448008378071e-69	1:1.0;39:world	0:39	51:0	54:0	56:0	59:0	60:0	67:0	68:0	69:60	76:51	84:0	88:0	90:0	100:0	83:56	65:51	71:51	74:51	63:54
71:0;0:3.273798936426515e-26	1:1.0;71:world
84:0;0:2.3650423268680924e-20	1:1.0;84:world
80:0;0:1.0	1:1.5554848127371872e-41;80:world
100:0;0:8.420664308437601e-10	1:0.9999999991579335;100:world
63:0;0:2.1231633534192677e-05	1:0.9999787683664658;63:world
49:0;0:0.7345127981747465	1:0.2654872018252536;49:world
10:0	19:3	41:19	37:9	47:10;0:0.9999976664349798	1:2.333565020327178e-06;10:world	19:10	41:10	37:19	47:37
96:0;0:0.9999999999999999	1:1.277314739007965e-25;96:world
99:0;0:1.7366698068092805e-146	1:1.0;99:world
30:0;0:7.697837539192867e-15	1:0.9999999999999923;30:world
22:0;0:0.9999401572596505	1:5.9842740349405595e-05;22:world
27:0	28:4;0:0.9999960738263736	1:3.926173626446649e-06;27:world	28:27
83:0;0:5.820151539312985e-16	1:0.9999999999999993;83:world
96:0;0:1.0	1:1.9430364533630174e-45;96:world
53:0	58:1	95:3	64:14;0:0.9999999999999991	1:9.852357826353821e-16;53:world	58:53	95:53	64:58
71:0	91:11;0:8.553400433283626e-16	1:0.9999999999999992;71:world	91:71
46:0;0:1.0	1:1.5173782785054763e-83;46:world
47:0;0:1.0	1:2.491982003095861e-51;47:world
35:0	0:5	52:11	53:12	55:6	57:6	58:6	61:6	62:9	66:6	70:6	75:6	80:6	85:9	87:14	92:8	93:10	95:6	96:6	98:6	64:12	78:15	94:12;0:1.0	1:2.696621259012982e-68;35:world	0:35	52:0	53:0	55:0	57:0	58:0	61:0	62:0	66:0	70:0	75:0	80:0	85:0	87:0	92:0	93:0	95:0	96:0	98:0	64:58	78:52	94:52
43:0	0:19	53:20	61:21	62:32	64:20	66:21	70:20	73:21	75:21	80:20	85:23	89:25	92:33	93:20	96:20	98:20	58:27	95:21;0:1.0	1:3.5784467475774115e-85;43:world	0:43	53:0	61:0	62:0	64:0	66:0	70:0	73:0	75:0	80:0	85:0	89:0	92:0	93:0	96:0	98:0	58:53	95:53
32:0	0:6	56:16	60:7	67:21	68:8	69:7	76:9	88:7	90:13	71:27	84:8	91:8	83:25;0:0.0015210106031144984	1:0.9984789893968855;32:world	0:32	56:0	60:0	67:0	68:0	69:0	76:0	88:0	90:0	71:60	84:60	91:60	83:56
99:0;0:8.204292635784383e-19	1:1.0;99:world
19:0	37:5	0:13	47:6	55:15	61:14	66:22	70:36	81:14	85:15	92:23	94:18	98:16;0:0.9999988768602331	1:1.1231397670078597e-06;19:world	37:19	0:37	47:37	55:0	61:0	66:0	70:0	81:0	85:0	92:0	94:0	98:85
59:0;0:4.543003814266008e-112	1:1.0;59:world
53:0	70:3;0:1.0	1:6.384556528178959e-23;53:world	70:53
6:0;0:1.0	1:8.311874725271703e-41;6:world
41:0;0:0.9969193679490783	1:0.0030806320509215632;41:world
45:0;0:1.3351530484576984e-13	1:0.9999999999998666;45:world
15:0;0:1.239025724202301e-128	1:1.0;15:world
56:0;0:3.9840595816851203e-94	1:0.9999999999999999;56:world
57:0;0:1.0	1:5.466843778344177e-115;57:world
34:0	0:1	51:2	54:7	56:2	60:6	67:4	69:4	71:2	90:5	100:3	65:7	84:14	91:8	63:8	68:8;0:3.143329490220446e-05	1:0.9999685667050977;34:world	0:34	51:0	54:0	56:0	60:51	67:0	69:51	71:0	90:0	100:0	65:60	84:60	91:60	63:54	68:65
46:0;0:1.0	1:8.574181034418766e-43;46:world
0:0	51:1	67:3	76:3	88:1	90:1	92:4	99:6	58:5	60:11	100:5	71:18	91:12;0:0.22642792445560553	1:0.7735720755443944;0:world	51:0	67:0	76:0	88:0	90:0	92:0	99:0	58:51	60:51	100:92	71:60	91:60
23:0	0:3	53:4	55:11	57:6	61:4	62:7	64:5	66:4	70:11	72:21	80:4	82:4	85:10	93:7	94:30	96:9	98:4	95:8;0:1.0	1:1.3382986316803883e-44;23:world	0:23	53:0	55:0	57:0	61:0	62:0	64:0	66:0	70:0	72:0	80:0	82:0	85:0	93:0	94:0	96:0	98:0	95:53
20:0;0:0.9999999999927376	1:7.262514901287931e-12;20:world
74:0	88:1;0:2.0520139790729014e-21	1:1.0;74:world	88:74
41:0;0:0.9800459803427324	1:0.01995401965726764;41:world
44:0	0:22	52:24	53:23	55:27	57:23	62:28	64:23	66:23	70:24	72:26	85:27	92:23	93:28	94:23	58:30	95:24	61:26	80:25;0:0.9993864490052214	1:0.000613550994778473;44:world	0:44	52:0	53:0	55:0	57:0	62:0	64:0	66:0	70:0	72:0	85:0	92:0	93:0	94:0	58:53	95:53	61:52	80:52
2:0	11:1	16:3	30:5	0:27	60:28	67:35	69:28	74:36	76:37	84:28	88:41;0:6.5586532458745596e-37	1:0.9999999999999999;2:world	11:2	16:2	30:2	0:16	60:0	67:0	69:0	74:0	76:74	84:0	88:74
33:0;0:2.4756771228871037e-05	1:0.9999752432287712;33:world
0:0	51:15	56:9	60:4	67:9	68:7	69:2	74:2	76:5	83:6	84:1	85:1	87:1	88:1	94:14	58:20	71:16	91:27;0:0.0956561834615596	1:0.9043438165384404;0:world	51:0	56:0	60:0	67:0	68:0	69:0	74:0	76:0	83:0	84:0	85:0	87:0	88:0	94:67	58:51	71:51	91:71
25:0	0:1	51:2	54:2	56:10	60:2	63:2	67:4	69:4	71:3	76:6	83:14	88:2	90:7	97:2	100:4	68:3	74:8	84:3	91:4;0:7.035018595080578e-11	1:0.9999999999296497;25:world	0:25	51:0	54:0	56:0	60:0	63:0	67:0	69:51	71:51	76:0	83:56	88:0	90:0	97:0	100:0	68:51	74:51	84:51	91:60
52:0	53:3	55:7	57:1	61:5	80:1	94:1	58:7	70:23	64:9;0:0.9999999999999987	1:1.3132977815001755e-15;52:world	53:52	55:52	57:52	61:52	80:52	94:52	58:53	70:53	64:58
23:0;0:1.0	1:2.460263362213108e-35;23:world
71:0	91:2;0:7.273750001576283e-08	1:0.9999999272625;71:world	91:71
3:0	0:3	4:1	6:2	8:4	20:1	27:14	7:2	12:2	57:4	58:5	62:4	64:7	72:8	80:4	89:8	92:8	95:4	98:4	10:6	19:7	37:13	47:15	28:16;0:1.0	1:4.889223891197505e-31;3:world	0:3	4:3	6:3	8:3	20:3	27:3	7:4	12:4	57:0	58:0	62:0	64:0	72:0	80:0	89:0	92:0	95:0	98:0	10:8	19:10	37:19	47:37	28:27
5:0	0:6	9:11	57:7	58:7	61:7	62:8	66:10	70:40	75:7	82:7	85:10	87:8	89:7	92:7	93:7	94:21	98:9	64:8;0:1.0	1:2.4788013090411295e-19;5:world	0:5	9:5	57:0	58:0	61:0	62:0	66:0	70:0	75:0	82:0	85:0	87:75	89:0	92:0	93:0	94:0	98:0	64:58
59:0;0:3.0395660250701592e-33	1:0.9999999999999999;59:world
28:0;0:0.9999997319941103	1:2.6800588980732843e-07;28:world
17:0	0:9	58:10	61:11	62:14	66:10	70:11	80:10	87:19	89:15	92:10	93:11	94:10	96:15	98:11	64:16;0:1.0	1:2.2836851404054418e-29;17:world	0:17	58:0	61:0	62:0	66:0	70:0	80:0	87:0	89:0	92:0	93:0	94:0	96:0	98:0	64:58
0:0	56:1	60:1	67:11	69:2	76:1	88:1	90:15	83:13	65:2	91:5	68:5	100:4;0:3.537963346882159e-53	1:0.9999999999999999;0:world	56:0	60:0	67:0	69:60	76:0	88:0	90:0	83:56	65:60	91:60	68:65	100:65
41:0;0:0.9999999999999999	1:1.754651714386946e-17;41:world
37:0;0:1.0	1:2.1046549470847696e-166;37:world
45:0;0:8.08360183691384e-107	1:1.0;45:world
36:0;0:2.2431747355966538e-54	1:0.9999999999999999;36:world
39:0;0:1.1912270038054436e-16	1:0.9999999999999998;39:world
45:0;0:6.825403725101007e-05	1:0.9999317459627488;45:world
67:0;0:4.953476541169129e-15	1:0.9999999999999951;67:world
75:0;0:0.9999999030975575	1:9.6902442522397e-08;75:world
12:0;0:1.0	1:3.860213521834469e-86;12:world
37:0	0:6	47:1	53:9	57:7	58:10	61:7	62:9	73:8	78:7	85:7	89:23	92:8	93:10	94:17	95:7	96:7	98:7	70:15	64:39;0:1.0	1:2.8042792570098393e-42;37:world	0:37	47:37	53:0	57:0	58:0	61:0	62:0	73:0	78:0	85:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0	70:53	64:58
64:0;0:0.9987266480280294	1:0.001273351971970625;64:world
90:0;0:5.2529868206305594e-71	1:1.0;90:world
17:0;0:1.0	1:8.22238929607158e-81;17:world
15:0	39:1	0:12	51:45	54:13	56:22	67:15	68:17	69:13	71:13	74:18	76:30	84:13	88:13	91:18	63:19	83:23	60:46	90:52;0:6.90542014966877e-153	1:0.9999999999999999;15:world	39:15	0:39	51:0	54:0	56:0	67:0	68:0	69:0	71:0	74:0	76:0	84:0	88:0	91:71	63:54	83:56	60:51	90:60
72:0;0:1.0	1:6.795260969452999e-33;72:world
92:0;0:1.0	1:5.103870319569341e-106;92:world
54:0;0:3.1255296615050255e-07	1:0.9999996874470338;54:world
69:0;0:1.748595186682888e-20	1:1.0;69:world
5:0;0:0.9999999999999999	1:5.143752630068172e-29;5:world
23:0	0:1	53:9	55:2	61:2	62:6	70:5	73:2	75:2	80:2	85:4	89:16	92:14	93:5	94:4	96:12	98:4	87:4	58:11	95:12;0:1.0	1:3.1820150785717423e-84;23:world	0:23	53:0	55:0	61:0	62:0	70:0	73:0	75:0	80:0	85:0	89:0	92:0	93:0	94:0	96:0	98:0	87:75	58:53	95:53
34:0	0:1	51:2	54:2	56:2	60:2	63:2	67:7	68:3	69:2	76:9	84:2	88:2	90:34	100:2	83:3	65:3	71:12	91:13;0:3.968383822384935e-133	1:1.0;34:world	0:34	51:0	54:0	56:0	60:0	63:0	67:0	68:51	69:0	76:0	84:0	88:0	90:0	100:0	83:56	65:60	71:60	91:71
22:0;0:0.9999999999999835	1:1.6612134712634543e-14;22:world
97:0;0:5.00242219573971e-26	1:1.0;97:world
78:0;0:0.8677125803248517	1:0.13228741967514832;78:world
49:0;0:3.947333167688711e-18	1:1.0;49:world
88:0;0:1.319472338366786e-139	1:1.0;88:world
32:0;0:3.0522232348526637e-10	1:0.9999999996947776;32:world
34:0	0:1	51:4	60:6	65:8	67:23	68:2	69:4	76:2	88:2	89:11	90:12	100:2	74:5	84:5	91:8;0:8.700565822678178e-53	1:1.0;34:world	0:34	51:0	60:51	65:0	67:0	68:0	69:0	76:0	88:0	89:0	90:0	100:0	74:51	84:51	91:60
31:0	0:4	53:5	57:7	58:8	66:5	70:33	78:6	80:5	85:5	87:12	89:5	92:17	93:8	94:5	95:5	96:5	98:5	64:10;0:1.0	1:1.1050683060065559e-110;31:world	0:31	53:0	57:0	58:0	66:0	70:0	78:0	80:0	85:0	87:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0	64:58
99:0;0:6.935271137029964e-21	1:1.0;99:world
55:0;0:1.0	1:3.203301702294428e-31;55:world
80:0;0:1.0	1:3.1609040614075635e-53;80:world
10:0	0:1	53:12	55:11	57:2	61:2	62:8	64:8	66:2	70:2	75:2	80:3	85:2	89:2	92:2	93:2	94:6	96:2	98:2	87:3	58:15;0:0.9999999999999649	1:3.520191775821101e-14;10:world	0:10	53:0	55:0	57:0	61:0	62:0	64:0	66:0	70:0	75:0	80:0	85:0	89:0	92:0	93:0	94:0	96:0	98:0	87:75	58:53
72:0;0:1.0	1:2.4928175389008838e-17;72:world
55:0;0:1.0	1:2.0850968373478445e-96;55:world
7:0;0:1.0	1:4.3127722270466496e-175;7:world
93:0;0:1.0	1:1.998475094280236e-73;93:world
72:0;0:0.9999999999868964	1:1.3103628349078952e-11;72:world
16:0	0:27	56:48	63:28	67:32	69:31	76:34	88:28	100:28;0:4.797373159719023e-36	1:0.9999999999999999;16:world	0:16	56:0	63:0	67:0	69:0	76:0	88:0	100:0
58:0;0:1.0	1:1.019588724049719e-60;58:world
23:0;0:1.0	1:3.587845987762146e-142;23:world
72:0;0:1.0	1:3.7839140794181714e-37;72:world
56:0	83:2;0:2.5965253849879832e-45	1:1.0;56:world	83:56
47:0;0:1.0	1:1.2484992753858002e-90;47:world
19:0;0:1.0	1:2.4789053717128695e-70;19:world
36:0;0:4.225729420662567e-69	1:1.0;36:world
87:0;0:0.9999695948499099	1:3.040515009001628e-05;87:world
94:0;0:0.9999999999064134	1:9.358655749261552e-11;94:world
71:0	91:10;0:7.655498991309049e-81	1:1.0;71:world	91:71
76:0;0:2.9146700721764818e-46	1:1.0;76:world
42:0	50:1;0:1.0	1:6.785865872007154e-17;42:world	50:42
30:0	0:13	51:14	56:25	60:14	63:22	67:34	69:14	74:19	76:18	83:15	88:14	97:16	99:21	100:30	71:15	84:15	65:16	91:30;0:4.012616913707408e-40	1:1.0;30:world	0:30	51:0	56:0	60:0	63:0	67:0	69:0	74:0	76:51	83:0	88:0	97:0	99:0	100:65	71:51	84:51	65:60	91:71
86:0;0:1.5664750771552674e-22	1:1.0;86:world
32:0;0:9.756251217111509e-09	1:0.9999999902437489;32:world
16:0	0:33	51:34	56:37	60:35	67:37	69:41	76:34	84:34	88:34	97:45	90:36;0:1.1207139705949814e-79	1:0.9999999999999999;16:world	0:16	51:0	56:0	60:0	67:0	69:0	76:0	84:0	88:0	97:0	90:60
30:0	0:12	56:18	59:16	67:13	69:16	76:22	88:13	90:28	97:16	83:27;0:1.3991733581672575e-13	1:0.99999999999986;30:world	0:30	56:0	59:0	67:0	69:0	76:0	88:0	90:0	97:0	83:56
35:0	0:4	55:5	57:5	58:7	61:7	66:5	70:23	75:6	80:5	85:5	92:5	93:7	94:5	98:5	64:8;0:1.0	1:4.1497420805052315e-28;35:world	0:35	55:0	57:0	58:0	61:0	66:0	70:0	75:0	80:0	85:0	92:0	93:0	94:0	98:0	64:58
94:0;0:1.0	1:5.854414484943273e-97;94:world
85:0	98:2;0:0.9999999999999999	1:6.432212325968521e-20;85:world	98:85
32:0	0:2	56:18	63:3	67:19	69:14	74:17	76:7	88:3;0:0.022212388144844383	1:0.9777876118551555;32:world	0:32	56:0	63:0	67:0	69:0	74:0	76:0	88:0
39:0;0:1.4668437335473765e-64	1:1.0;39:world
57:0;0:1.0	1:1.766846165976946e-39;57:world
13:0	32:1;0:6.004911523300899e-26	1:1.0;13:world	32:13
68:0;0:2.944170872770612e-15	1:0.9999999999999971;68:world
94:0;0:0.9949373264838165	1:0.005062673516183457;94:world
33:0	0:14	54:16	56:17	60:16	65:24	67:17	69:16	76:30	88:15	71:19	91:17	83:19	68:25	100:27;0:1.3018811000387089e-11	1:0.9999999999869812;33:world	0:33	54:0	56:0	60:0	65:0	67:0	69:0	76:0	88:0	71:60	91:60	83:56	68:65	100:65
94:0;0:1.0	1:5.297825360920175e-47;94:world
52:0	53:1	57:3	80:2	58:3	70:2	95:2	64:4;0:0.9999999999999999	1:1.4271958964180802e-35;52:world	53:52	57:52	80:52	58:53	70:53	95:53	64:58
31:0	0:3	53:4	57:6	61:5	62:8	66:4	70:4	75:8	85:5	89:10	94:4	96:4	95:10	98:9;0:1.0	1:6.921969916445268e-44;31:world	0:31	53:0	57:0	61:0	62:0	66:0	70:0	75:0	85:0	89:0	94:0	96:0	95:53	98:85
71:0	91:7;0:1.3595156812156058e-72	1:1.0;71:world	91:71
27:0	0:1	53:6	55:3	57:5	58:6	61:2	64:7	66:2	72:2	75:5	92:8	93:2	94:11	95:2	96:2	98:3	87:6	70:15;0:1.0	1:1.1703010807350202e-176;27:world	0:27	53:0	55:0	57:0	58:0	61:0	64:58	66:0	72:0	75:0	92:0	93:0	94:0	95:0	96:0	98:0	87:75	70:53
97:0;0:2.2675200516570505e-27	1:1.0;97:world
37:0	0:2	53:8	55:5	58:3	61:4	62:18	64:10	66:3	75:10	80:3	81:3	85:9	89:5	94:3	98:10	95:9	87:11;0:1.0	1:8.653529109516578e-26;37:world	0:37	53:0	55:0	58:0	61:0	62:0	64:58	66:0	75:0	80:0	81:0	85:0	89:0	94:0	98:0	95:53	87:75
0:0	52:12	53:2	55:2	57:2	61:1	62:6	64:2	70:26	72:16	73:6	79:1	85:11	89:2	92:2	93:6	94:10	95:1	96:5	98:2	58:6	78:13	80:15;0:1.0	1:2.990986511133411e-73;0:world	52:0	53:0	55:0	57:0	61:0	62:0	64:0	70:0	72:0	73:0	79:0	85:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0	58:53	78:52	80:52
74:0	88:1;0:1.5346392024439505e-30	1:1.0;74:world	88:74
5:0	0:1	9:5	53:11	57:6	61:7	66:2	70:17	75:3	80:2	85:11	89:4	93:2	94:4	96:9	98:3	87:4	95:12;0:0.9999999999870229	1:1.2977163000003965e-11;5:world	0:5	9:5	53:0	57:0	61:0	66:0	70:53	75:0	80:0	85:0	89:0	93:0	94:0	96:0	98:0	87:75	95:53
12:0	0:1	53:21	57:2	61:2	62:10	66:3	72:9	75:10	81:2	85:3	89:7	92:5	93:4	94:8	95:2	98:8	58:23	64:36;0:0.9999999999999999	1:1.5897026847169842e-160;12:world	0:12	53:0	57:0	61:0	62:0	66:0	72:0	75:0	81:0	85:0	89:0	92:0	93:0	94:0	95:0	98:0	58:53	64:58
71:0	91:1;0:1.8059116491327234e-22	1:1.0;71:world	91:71
